Order ID,Order Date,Customer ID,Country,Region,Category,Sub-Category,Sales,Quantity,Profit,lat,lon
ORD-01418,2025-01-25,CUS-0158,United Kingdom,Europe,Groceries,Fresh Produce,72.72,4,6.25,55.38,-3.44
ORD-01419,2023-12-16,CUS-0330,India,APAC,Home & Furniture,Storage,363.84,2,109.29,20.59,78.96
ORD-01420,2023-03-14,CUS-0220,Canada,North America,Groceries,Dairy,83.12,4,11.79,56.13,-106.35
ORD-01421,2023-06-17,CUS-0018,France,Europe,Electronics,Phone,747.34,2,23.44,46.23,2.21
ORD-01422,2025-07-26,CUS-0196,South Africa,Africa,Home & Furniture,Table,215.49,1,54.16,-30.56,22.94
ORD-01423,2023-03-08,CUS-0320,India,APAC,Fashion,Shirt,405.76,4,7.93,20.59,78.96
ORD-01424,2024-05-03,CUS-0202,Mexico,LATAM,Home & Furniture,Table,233.56,2,57.92,23.63,-102.55
ORD-01425,2025-05-06,CUS-0277,Mexico,LATAM,Electronics,Headphone,1141.76,4,398.73,23.63,-102.55
ORD-01426,2024-04-04,CUS-0081,India,APAC,Electronics,Laptop,1354.9,5,-54.59,20.59,78.96
ORD-01427,2023-03-30,CUS-0358,South Africa,Africa,Home & Furniture,Storage,151.13,1,-4.34,-30.56,22.94
ORD-01428,2023-02-09,CUS-0262,United States,North America,Groceries,Fresh Produce,29.58,2,5.53,37.09,-95.71
ORD-01429,2025-05-14,CUS-0236,Vietnam,APAC,Electronics,Phone,2452.24,4,-57.52,14.06,108.28
ORD-01430,2024-11-06,CUS-0203,United Kingdom,Europe,Electronics,Camera,1416.69,3,219.19,55.38,-3.44
ORD-01431,2025-07-16,CUS-0204,India,APAC,Home & Furniture,Table,741.75,3,11.48,20.59,78.96
ORD-01432,2025-03-24,CUS-0214,Vietnam,APAC,Electronics,Phone,1364.91,3,373.45,14.06,108.28
ORD-01433,2025-03-17,CUS-0241,South Africa,Africa,Groceries,Snacks,42.4,2,2.75,-30.56,22.94
ORD-01434,2023-09-01,CUS-0265,Canada,North America,Electronics,Phone,582.89,1,65.48,56.13,-106.35
ORD-01435,2024-06-05,CUS-0161,South Africa,Africa,Electronics,Headphone,1428.08,4,355.79,-30.56,22.94
ORD-01436,2023-01-11,CUS-0021,United States,North America,Groceries,Beverage,42.36,3,2.7,37.09,-95.71
ORD-01437,2023-04-30,CUS-0197,United Kingdom,Europe,Electronics,Camera,977.5,2,132.3,55.38,-3.44
ORD-01438,2025-09-05,CUS-0036,Vietnam,APAC,Home & Furniture,Storage,324.9,2,48.61,14.06,108.28
ORD-01439,2024-05-03,CUS-0228,South Africa,Africa,Home & Furniture,Lamp,729.45,3,26.67,-30.56,22.94
ORD-01440,2024-08-05,CUS-0133,United Kingdom,Europe,Fashion,Bag,293.6,5,0.46,55.38,-3.44
ORD-01441,2024-04-04,CUS-0285,India,APAC,Home & Furniture,Storage,922.3,5,266.41,20.59,78.96
ORD-01442,2023-11-21,CUS-0373,United States,North America,Electronics,Laptop,365.11,1,69.0,37.09,-95.71
ORD-01443,2025-06-27,CUS-0362,Germany,Europe,Groceries,Fresh Produce,28.02,3,7.16,51.17,10.45
ORD-01444,2025-01-13,CUS-0189,South Africa,Africa,Fashion,Bag,78.89,1,5.37,-30.56,22.94
ORD-01445,2023-11-29,CUS-0297,Singapore,APAC,Groceries,Beverage,93.45,5,4.54,1.35,103.82
ORD-01446,2023-03-26,CUS-0045,India,APAC,Home & Furniture,Lamp,200.02,2,44.29,20.59,78.96
ORD-01447,2023-09-17,CUS-0208,Germany,Europe,Groceries,Dairy,106.04,4,2.62,51.17,10.45
ORD-01448,2023-06-19,CUS-0066,South Africa,Africa,Fashion,Bag,74.95,5,18.98,-30.56,22.94
ORD-01449,2024-03-30,CUS-0387,Nigeria,Africa,Home & Furniture,Storage,196.05,3,-2.67,9.08,8.68
ORD-01450,2025-03-31,CUS-0164,Germany,Europe,Electronics,Phone,2914.25,5,79.8,51.17,10.45
ORD-01451,2025-02-15,CUS-0142,Japan,APAC,Fashion,Accessories,51.61,1,17.89,36.2,138.25
ORD-01452,2024-02-27,CUS-0071,Japan,APAC,Home & Furniture,Storage,414.63,3,128.71,36.2,138.25
ORD-01453,2023-08-01,CUS-0015,United States,North America,Home & Furniture,Lamp,591.75,3,78.5,37.09,-95.71
ORD-01454,2025-04-11,CUS-0215,Japan,APAC,Electronics,Phone,1164.25,5,319.61,36.2,138.25
ORD-01455,2024-09-11,CUS-0084,Singapore,APAC,Electronics,Laptop,975.78,3,82.18,1.35,103.82
ORD-01456,2023-10-27,CUS-0020,Canada,North America,Groceries,Beverage,14.48,2,0.48,56.13,-106.35
ORD-01457,2024-09-14,CUS-0162,Nigeria,Africa,Groceries,Snacks,5.0,1,1.75,9.08,8.68
ORD-01458,2024-07-19,CUS-0257,France,Europe,Electronics,Laptop,2254.76,4,6.19,46.23,2.21
ORD-01459,2023-06-07,CUS-0240,Singapore,APAC,Home & Furniture,Table,180.04,1,41.85,1.35,103.82
ORD-01460,2023-02-18,CUS-0089,India,APAC,Electronics,Laptop,1445.32,4,274.51,20.59,78.96
ORD-01461,2025-03-21,CUS-0140,France,Europe,Electronics,Laptop,1548.51,3,-143.46,46.23,2.21
ORD-01462,2023-01-03,CUS-0216,Brazil,LATAM,Groceries,Snacks,39.48,2,0.1,-14.24,-51.93
ORD-01463,2025-02-25,CUS-0066,South Africa,Africa,Groceries,Snacks,17.41,1,-0.06,-30.56,22.94
ORD-01464,2023-03-09,CUS-0151,Japan,APAC,Home & Furniture,Chair,423.03,3,34.16,36.2,138.25
ORD-01465,2023-12-10,CUS-0029,Vietnam,APAC,Groceries,Beverage,35.85,3,8.04,14.06,108.28
ORD-01466,2024-05-29,CUS-0323,France,Europe,Fashion,Accessories,94.76,1,25.75,46.23,2.21
ORD-01467,2025-03-02,CUS-0053,Germany,Europe,Fashion,Shoes,124.53,3,25.9,51.17,10.45
ORD-01468,2023-12-06,CUS-0183,Brazil,LATAM,Groceries,Snacks,40.08,3,2.42,-14.24,-51.93
ORD-01469,2023-05-25,CUS-0135,South Africa,Africa,Electronics,Laptop,892.56,4,71.58,-30.56,22.94
ORD-01470,2024-10-27,CUS-0042,Japan,APAC,Home & Furniture,Storage,1082.08,4,312.74,36.2,138.25
ORD-01471,2024-02-29,CUS-0304,United Kingdom,Europe,Home & Furniture,Chair,628.2,3,135.25,55.38,-3.44
ORD-01472,2023-02-02,CUS-0057,South Africa,Africa,Home & Furniture,Storage,494.67,3,48.06,-30.56,22.94
ORD-01473,2025-07-07,CUS-0194,Brazil,LATAM,Groceries,Dairy,26.74,2,7.75,-14.24,-51.93
ORD-01474,2025-04-22,CUS-0345,United Kingdom,Europe,Groceries,Beverage,38.12,2,11.6,55.38,-3.44
ORD-01475,2024-07-18,CUS-0242,Canada,North America,Electronics,Phone,1250.28,2,161.11,56.13,-106.35
ORD-01476,2023-03-26,CUS-0226,Brazil,LATAM,Groceries,Dairy,20.4,2,-1.97,-14.24,-51.93
ORD-01477,2023-07-10,CUS-0191,South Africa,Africa,Electronics,Camera,226.0,1,53.84,-30.56,22.94
ORD-01478,2025-05-12,CUS-0062,United States,North America,Groceries,Snacks,45.93,3,7.59,37.09,-95.71
ORD-01479,2023-06-11,CUS-0094,France,Europe,Home & Furniture,Chair,230.11,1,13.89,46.23,2.21
ORD-01480,2024-04-07,CUS-0239,Singapore,APAC,Electronics,Camera,1676.44,4,5.13,1.35,103.82
ORD-01481,2024-10-29,CUS-0114,Vietnam,APAC,Groceries,Fresh Produce,75.95,5,-0.57,14.06,108.28
ORD-01482,2024-05-02,CUS-0292,Vietnam,APAC,Electronics,Camera,971.12,2,8.83,14.06,108.28
ORD-01483,2025-06-04,CUS-0186,United States,North America,Home & Furniture,Lamp,467.64,4,-4.08,37.09,-95.71
ORD-01484,2024-05-31,CUS-0188,South Africa,Africa,Home & Furniture,Table,482.8,5,111.28,-30.56,22.94
ORD-01485,2024-03-11,CUS-0151,Japan,APAC,Groceries,Dairy,12.4,1,-0.96,36.2,138.25
ORD-01486,2023-04-17,CUS-0380,Japan,APAC,Groceries,Beverage,37.76,4,-1.89,36.2,138.25
ORD-01487,2023-10-24,CUS-0044,Germany,Europe,Groceries,Beverage,90.48,4,3.02,51.17,10.45
ORD-01488,2025-01-01,CUS-0130,United Kingdom,Europe,Fashion,Bag,79.74,2,16.64,55.38,-3.44
ORD-01489,2024-11-10,CUS-0057,South Africa,Africa,Home & Furniture,Table,390.38,2,36.21,-30.56,22.94
ORD-01490,2023-10-22,CUS-0057,South Africa,Africa,Home & Furniture,Storage,827.92,4,102.88,-30.56,22.94
ORD-01491,2023-03-25,CUS-0301,Germany,Europe,Fashion,Accessories,116.56,2,9.58,51.17,10.45
ORD-01492,2025-03-02,CUS-0284,Germany,Europe,Fashion,Accessories,193.72,4,15.62,51.17,10.45
ORD-01493,2023-12-30,CUS-0321,France,Europe,Electronics,Phone,1018.48,4,268.1,46.23,2.21
ORD-01494,2024-11-03,CUS-0385,South Africa,Africa,Home & Furniture,Storage,322.08,2,57.98,-30.56,22.94
ORD-01495,2024-10-07,CUS-0199,Vietnam,APAC,Groceries,Beverage,56.04,3,2.02,14.06,108.28
ORD-01496,2024-08-17,CUS-0110,United Kingdom,Europe,Home & Furniture,Table,583.29,3,-16.23,55.38,-3.44
ORD-01497,2023-03-16,CUS-0248,Singapore,APAC,Electronics,Camera,742.62,3,121.82,1.35,103.82
ORD-01498,2023-04-21,CUS-0304,United Kingdom,Europe,Fashion,Shoes,101.04,2,9.56,55.38,-3.44
ORD-01499,2023-02-03,CUS-0385,South Africa,Africa,Home & Furniture,Lamp,584.92,4,166.51,-30.56,22.94
ORD-01500,2024-09-06,CUS-0120,Vietnam,APAC,Fashion,Accessories,36.27,1,5.15,14.06,108.28
ORD-01501,2024-08-21,CUS-0107,Nigeria,Africa,Electronics,Headphone,1284.42,2,79.16,9.08,8.68
ORD-01502,2024-01-02,CUS-0311,United States,North America,Groceries,Beverage,10.0,2,1.43,37.09,-95.71
ORD-01503,2023-04-11,CUS-0111,Germany,Europe,Fashion,Bag,89.35,1,9.43,51.17,10.45
ORD-01504,2024-08-14,CUS-0356,Vietnam,APAC,Groceries,Snacks,20.91,1,0.66,14.06,108.28
ORD-01505,2024-11-20,CUS-0280,Brazil,LATAM,Electronics,Camera,2200.48,4,-137.41,-14.24,-51.93
ORD-01506,2023-07-27,CUS-0079,Canada,North America,Home & Furniture,Chair,948.85,5,-52.63,56.13,-106.35
ORD-01507,2025-02-15,CUS-0240,Singapore,APAC,Home & Furniture,Table,212.24,2,3.24,1.35,103.82
ORD-01508,2023-08-06,CUS-0087,Singapore,APAC,Fashion,Shoes,242.97,3,2.46,1.35,103.82
ORD-01509,2023-04-05,CUS-0148,Vietnam,APAC,Electronics,Phone,2997.92,4,995.9,14.06,108.28
ORD-01510,2024-11-08,CUS-0400,Vietnam,APAC,Electronics,Laptop,1273.12,2,91.52,14.06,108.28
ORD-01511,2023-10-08,CUS-0097,Singapore,APAC,Groceries,Beverage,93.04,4,22.54,1.35,103.82
ORD-01512,2025-05-21,CUS-0365,Canada,North America,Fashion,Shirt,127.35,5,30.38,56.13,-106.35
ORD-01513,2024-02-22,CUS-0179,Japan,APAC,Fashion,Shoes,76.71,3,19.03,36.2,138.25
ORD-01514,2024-02-21,CUS-0049,Japan,APAC,Fashion,Shoes,213.48,3,73.31,36.2,138.25
ORD-01515,2025-03-29,CUS-0206,United Kingdom,Europe,Fashion,Accessories,240.76,4,-6.39,55.38,-3.44
ORD-01516,2023-08-07,CUS-0054,Singapore,APAC,Home & Furniture,Storage,85.73,1,27.45,1.35,103.82
ORD-01517,2024-01-19,CUS-0103,South Africa,Africa,Groceries,Beverage,57.64,4,-4.7,-30.56,22.94
ORD-01518,2023-05-13,CUS-0073,India,APAC,Groceries,Dairy,15.92,1,0.15,20.59,78.96
ORD-01519,2024-01-28,CUS-0050,Germany,Europe,Fashion,Bag,320.1,5,31.99,51.17,10.45
ORD-01520,2024-01-19,CUS-0376,Vietnam,APAC,Electronics,Camera,401.29,1,26.35,14.06,108.28
ORD-01521,2024-12-25,CUS-0096,Nigeria,Africa,Groceries,Dairy,15.0,3,0.35,9.08,8.68
ORD-01522,2025-06-30,CUS-0333,India,APAC,Groceries,Beverage,40.62,3,1.78,20.59,78.96
ORD-01523,2023-07-21,CUS-0121,France,Europe,Groceries,Beverage,100.16,4,6.28,46.23,2.21
ORD-01524,2023-09-27,CUS-0215,Japan,APAC,Electronics,Camera,770.78,2,219.7,36.2,138.25
ORD-01525,2023-08-30,CUS-0390,Japan,APAC,Electronics,Camera,2277.5,5,432.0,36.2,138.25
ORD-01526,2024-05-27,CUS-0077,Singapore,APAC,Fashion,Bag,242.2,4,77.99,1.35,103.82
ORD-01527,2025-08-23,CUS-0224,Vietnam,APAC,Groceries,Fresh Produce,71.0,4,7.99,14.06,108.28
ORD-01528,2023-11-05,CUS-0206,United Kingdom,Europe,Electronics,Camera,450.29,1,34.29,55.38,-3.44
ORD-01529,2023-02-02,CUS-0189,South Africa,Africa,Home & Furniture,Table,239.7,2,51.14,-30.56,22.94
ORD-01530,2023-08-07,CUS-0058,Singapore,APAC,Fashion,Accessories,84.93,1,22.94,1.35,103.82
ORD-01531,2023-02-01,CUS-0356,Vietnam,APAC,Groceries,Beverage,67.6,5,4.19,14.06,108.28
ORD-01532,2025-04-08,CUS-0136,Singapore,APAC,Groceries,Fresh Produce,19.31,1,4.37,1.35,103.82
ORD-01533,2025-04-16,CUS-0381,India,APAC,Fashion,Shirt,97.12,2,2.59,20.59,78.96
ORD-01534,2023-10-11,CUS-0061,Brazil,LATAM,Electronics,Phone,2717.85,5,-56.45,-14.24,-51.93
ORD-01535,2023-05-07,CUS-0315,United Kingdom,Europe,Fashion,Shoes,390.9,5,135.18,55.38,-3.44
ORD-01536,2025-03-14,CUS-0080,Brazil,LATAM,Groceries,Snacks,49.44,3,2.34,-14.24,-51.93
ORD-01537,2024-07-08,CUS-0155,Germany,Europe,Groceries,Snacks,5.0,1,-0.12,51.17,10.45
ORD-01538,2025-05-30,CUS-0030,South Africa,Africa,Fashion,Shoes,55.58,1,0.3,-30.56,22.94
ORD-01539,2024-04-20,CUS-0188,South Africa,Africa,Electronics,Phone,438.61,1,31.25,-30.56,22.94
ORD-01540,2023-07-07,CUS-0090,France,Europe,Home & Furniture,Lamp,10.0,2,3.25,46.23,2.21
ORD-01541,2023-05-10,CUS-0014,France,Europe,Groceries,Snacks,10.0,2,2.53,46.23,2.21
ORD-01542,2025-03-20,CUS-0265,Canada,North America,Electronics,Camera,819.0,3,29.47,56.13,-106.35
ORD-01543,2023-06-07,CUS-0134,France,Europe,Electronics,Headphone,1036.78,2,92.85,46.23,2.21
ORD-01544,2023-09-18,CUS-0073,India,APAC,Groceries,Beverage,49.15,5,17.14,20.59,78.96
ORD-01545,2025-02-15,CUS-0006,Nigeria,Africa,Groceries,Fresh Produce,28.32,4,-1.04,9.08,8.68
ORD-01546,2023-01-31,CUS-0037,Mexico,LATAM,Electronics,Headphone,506.49,1,111.2,23.63,-102.55
ORD-01547,2025-06-29,CUS-0331,Canada,North America,Electronics,Laptop,515.69,1,-10.61,56.13,-106.35
ORD-01548,2023-03-15,CUS-0296,United Kingdom,Europe,Electronics,Laptop,20.0,4,-1.64,55.38,-3.44
ORD-01549,2024-04-14,CUS-0343,Japan,APAC,Fashion,Accessories,413.5,5,134.56,36.2,138.25
ORD-01550,2024-05-29,CUS-0226,Brazil,LATAM,Home & Furniture,Lamp,209.6,1,31.4,-14.24,-51.93
ORD-01551,2024-01-14,CUS-0287,Vietnam,APAC,Home & Furniture,Table,188.86,1,53.6,14.06,108.28
ORD-01552,2023-02-16,CUS-0045,India,APAC,Groceries,Beverage,48.64,4,9.55,20.59,78.96
ORD-01553,2023-09-15,CUS-0112,United Kingdom,Europe,Groceries,Beverage,36.58,2,8.44,55.38,-3.44
ORD-01554,2024-11-01,CUS-0025,Canada,North America,Groceries,Snacks,111.32,4,24.7,56.13,-106.35
ORD-01555,2024-12-12,CUS-0069,Nigeria,Africa,Home & Furniture,Table,1030.25,5,254.16,9.08,8.68
ORD-01556,2024-10-13,CUS-0396,Vietnam,APAC,Electronics,Camera,2761.12,4,-275.89,14.06,108.28
ORD-01557,2024-02-18,CUS-0041,South Africa,Africa,Fashion,Shirt,195.8,4,54.96,-30.56,22.94
ORD-01558,2023-07-17,CUS-0339,Singapore,APAC,Electronics,Camera,550.6,1,-7.49,1.35,103.82
ORD-01559,2024-08-22,CUS-0324,Vietnam,APAC,Electronics,Camera,301.63,1,-4.79,14.06,108.28
ORD-01560,2024-10-02,CUS-0129,Brazil,LATAM,Fashion,Accessories,102.33,3,23.46,-14.24,-51.93
ORD-01561,2023-06-20,CUS-0320,India,APAC,Fashion,Accessories,135.74,2,-6.01,20.59,78.96
ORD-01562,2025-01-24,CUS-0130,United Kingdom,Europe,Electronics,Laptop,607.8,4,10.47,55.38,-3.44
ORD-01563,2024-01-19,CUS-0012,Mexico,LATAM,Electronics,Headphone,1457.46,3,-108.55,23.63,-102.55
ORD-01564,2023-06-03,CUS-0084,Singapore,APAC,Fashion,Bag,632.6,5,58.86,1.35,103.82
ORD-01565,2023-09-21,CUS-0153,United States,North America,Fashion,Shoes,192.36,3,10.64,37.09,-95.71
ORD-01566,2023-12-03,CUS-0006,Nigeria,Africa,Groceries,Beverage,70.68,4,5.99,9.08,8.68
ORD-01567,2024-12-29,CUS-0320,India,APAC,Home & Furniture,Table,81.1,5,-0.84,20.59,78.96
ORD-01568,2023-12-14,CUS-0184,Nigeria,Africa,Electronics,Laptop,2250.99,3,549.64,9.08,8.68
ORD-01569,2024-03-20,CUS-0160,Brazil,LATAM,Electronics,Headphone,269.22,1,2.93,-14.24,-51.93
ORD-01570,2024-05-20,CUS-0353,France,Europe,Groceries,Snacks,29.22,3,9.43,46.23,2.21
ORD-01571,2025-05-22,CUS-0103,South Africa,Africa,Fashion,Shoes,275.5,5,-16.0,-30.56,22.94
ORD-01572,2024-09-10,CUS-0399,South Africa,Africa,Fashion,Accessories,350.08,4,-15.59,-30.56,22.94
ORD-01573,2023-03-02,CUS-0051,United States,North America,Fashion,Shirt,194.6,5,31.44,37.09,-95.71
ORD-01574,2023-12-15,CUS-0271,Mexico,LATAM,Groceries,Dairy,36.66,3,5.87,23.63,-102.55
ORD-01575,2023-01-02,CUS-0187,Canada,North America,Groceries,Beverage,19.66,2,3.76,56.13,-106.35
ORD-01576,2025-09-21,CUS-0370,Mexico,LATAM,Home & Furniture,Storage,388.64,2,36.8,23.63,-102.55
ORD-01577,2025-02-19,CUS-0323,France,Europe,Electronics,Phone,1897.8,5,175.04,46.23,2.21
ORD-01578,2024-04-14,CUS-0173,Mexico,LATAM,Fashion,Accessories,79.08,3,14.26,23.63,-102.55
ORD-01579,2024-05-23,CUS-0198,Germany,Europe,Fashion,Accessories,354.85,5,47.91,51.17,10.45
ORD-01580,2024-01-16,CUS-0272,Canada,North America,Home & Furniture,Table,442.62,2,77.89,56.13,-106.35
ORD-01581,2023-09-22,CUS-0231,Japan,APAC,Fashion,Shoes,162.25,5,45.71,36.2,138.25
ORD-01582,2023-12-04,CUS-0087,Singapore,APAC,Electronics,Laptop,1935.52,4,352.94,1.35,103.82
ORD-01583,2023-02-01,CUS-0355,Japan,APAC,Electronics,Headphone,578.26,2,201.56,36.2,138.25
ORD-01584,2024-11-09,CUS-0294,South Africa,Africa,Electronics,Laptop,829.12,2,0.33,-30.56,22.94
ORD-01585,2024-01-05,CUS-0241,South Africa,Africa,Electronics,Laptop,841.05,3,276.13,-30.56,22.94
ORD-01586,2024-02-26,CUS-0036,Vietnam,APAC,Electronics,Headphone,1793.04,3,155.58,14.06,108.28
ORD-01587,2024-02-02,CUS-0315,United Kingdom,Europe,Electronics,Phone,182.25,1,0.81,55.38,-3.44
ORD-01588,2024-11-07,CUS-0292,Vietnam,APAC,Groceries,Beverage,59.73,3,-1.93,14.06,108.28
ORD-01589,2023-10-09,CUS-0243,Germany,Europe,Fashion,Shoes,58.53,1,0.16,51.17,10.45
ORD-01590,2023-03-09,CUS-0030,South Africa,Africa,Groceries,Beverage,21.32,1,6.53,-30.56,22.94
ORD-01591,2023-12-21,CUS-0092,South Africa,Africa,Electronics,Laptop,1998.8,5,28.02,-30.56,22.94
ORD-01592,2023-06-23,CUS-0055,India,APAC,Electronics,Headphone,1290.24,4,-114.64,20.59,78.96
ORD-01593,2024-05-30,CUS-0171,Germany,Europe,Groceries,Beverage,38.0,2,11.6,51.17,10.45
ORD-01594,2024-04-13,CUS-0151,Japan,APAC,Groceries,Beverage,29.86,2,1.6,36.2,138.25
ORD-01595,2023-07-16,CUS-0104,South Africa,Africa,Home & Furniture,Lamp,815.15,5,27.46,-30.56,22.94
ORD-01596,2023-06-08,CUS-0148,Vietnam,APAC,Groceries,Fresh Produce,8.48,1,-0.63,14.06,108.28
ORD-01597,2023-03-17,CUS-0095,United States,North America,Home & Furniture,Storage,330.72,4,54.06,37.09,-95.71
ORD-01598,2025-09-14,CUS-0400,Vietnam,APAC,Fashion,Shoes,169.41,3,5.75,14.06,108.28
ORD-01599,2025-02-24,CUS-0075,France,Europe,Home & Furniture,Storage,187.11,1,48.61,46.23,2.21
ORD-01600,2025-04-25,CUS-0268,Vietnam,APAC,Home & Furniture,Chair,750.25,5,-7.28,14.06,108.28
ORD-01601,2023-07-03,CUS-0079,Canada,North America,Home & Furniture,Table,467.82,3,45.38,56.13,-106.35
ORD-01602,2024-11-13,CUS-0268,Vietnam,APAC,Electronics,Phone,1030.9,5,348.1,14.06,108.28
ORD-01603,2023-12-08,CUS-0109,Vietnam,APAC,Groceries,Snacks,22.29,1,-0.07,14.06,108.28
ORD-01604,2024-09-17,CUS-0077,Singapore,APAC,Home & Furniture,Table,517.56,3,99.19,1.35,103.82
ORD-01605,2023-04-21,CUS-0106,United Kingdom,Europe,Fashion,Accessories,60.92,2,7.46,55.38,-3.44
ORD-01606,2024-07-07,CUS-0302,South Africa,Africa,Home & Furniture,Lamp,288.7,2,14.78,-30.56,22.94
ORD-01607,2024-07-29,CUS-0157,Mexico,LATAM,Groceries,Beverage,12.0,1,3.27,23.63,-102.55
ORD-01608,2024-03-21,CUS-0100,Brazil,LATAM,Home & Furniture,Storage,303.28,2,93.3,-14.24,-51.93
ORD-01609,2024-10-03,CUS-0229,Germany,Europe,Fashion,Shirt,5.0,1,-0.04,51.17,10.45
ORD-01610,2023-04-20,CUS-0085,Brazil,LATAM,Fashion,Accessories,161.04,3,44.66,-14.24,-51.93
ORD-01611,2025-04-25,CUS-0132,Germany,Europe,Electronics,Phone,522.86,2,122.99,51.17,10.45
ORD-01612,2025-07-26,CUS-0014,France,Europe,Home & Furniture,Lamp,126.5,1,34.71,46.23,2.21
ORD-01613,2023-10-10,CUS-0217,South Africa,Africa,Home & Furniture,Lamp,90.24,2,6.93,-30.56,22.94
ORD-01614,2024-11-08,CUS-0319,Japan,APAC,Electronics,Camera,1644.72,4,435.27,36.2,138.25
ORD-01615,2024-08-23,CUS-0185,United Kingdom,Europe,Home & Furniture,Lamp,146.7,3,35.28,55.38,-3.44
ORD-01616,2024-07-29,CUS-0112,United Kingdom,Europe,Electronics,Camera,361.59,1,78.41,55.38,-3.44
ORD-01617,2023-12-24,CUS-0235,France,Europe,Fashion,Bag,206.04,3,21.03,46.23,2.21
ORD-01618,2024-10-29,CUS-0274,Japan,APAC,Home & Furniture,Chair,367.02,3,-30.23,36.2,138.25
ORD-01619,2024-09-08,CUS-0096,Nigeria,Africa,Fashion,Shoes,138.57,3,-3.7,9.08,8.68
ORD-01620,2023-08-17,CUS-0119,Japan,APAC,Home & Furniture,Storage,363.96,3,15.19,36.2,138.25
ORD-01621,2024-02-24,CUS-0292,Vietnam,APAC,Home & Furniture,Lamp,133.3,2,17.57,14.06,108.28
ORD-01622,2025-06-23,CUS-0068,South Africa,Africa,Home & Furniture,Table,901.44,4,170.95,-30.56,22.94
ORD-01623,2025-01-30,CUS-0396,Vietnam,APAC,Groceries,Fresh Produce,48.32,4,11.83,14.06,108.28
ORD-01624,2024-08-03,CUS-0103,South Africa,Africa,Groceries,Snacks,52.35,3,13.66,-30.56,22.94
ORD-01625,2024-09-16,CUS-0160,Brazil,LATAM,Home & Furniture,Storage,582.08,4,34.76,-14.24,-51.93
ORD-01626,2023-06-25,CUS-0186,United States,North America,Home & Furniture,Chair,67.42,1,7.56,37.09,-95.71
ORD-01627,2023-10-25,CUS-0114,Vietnam,APAC,Groceries,Snacks,41.66,2,-1.6,14.06,108.28
ORD-01628,2024-12-12,CUS-0311,United States,North America,Groceries,Beverage,45.88,2,10.18,37.09,-95.71
ORD-01629,2024-09-04,CUS-0185,United Kingdom,Europe,Home & Furniture,Lamp,701.64,4,165.86,55.38,-3.44
ORD-01630,2025-01-30,CUS-0119,Japan,APAC,Fashion,Bag,321.36,4,56.2,36.2,138.25
ORD-01631,2024-01-30,CUS-0047,Japan,APAC,Home & Furniture,Storage,219.32,2,31.65,36.2,138.25
ORD-01632,2024-12-22,CUS-0390,Japan,APAC,Groceries,Snacks,15.86,1,-0.94,36.2,138.25
ORD-01633,2023-01-30,CUS-0174,Nigeria,Africa,Electronics,Camera,424.19,1,-26.28,9.08,8.68
ORD-01634,2024-02-12,CUS-0225,Vietnam,APAC,Electronics,Phone,404.73,1,133.97,14.06,108.28
ORD-01635,2023-12-05,CUS-0302,South Africa,Africa,Home & Furniture,Storage,687.64,4,46.96,-30.56,22.94
ORD-01636,2024-01-19,CUS-0293,Mexico,LATAM,Fashion,Shirt,75.81,1,10.47,23.63,-102.55
ORD-01637,2024-07-25,CUS-0077,Singapore,APAC,Electronics,Headphone,604.94,2,115.12,1.35,103.82
ORD-01638,2024-02-25,CUS-0042,Japan,APAC,Electronics,Laptop,719.32,2,132.22,36.2,138.25
ORD-01639,2023-09-18,CUS-0363,Canada,North America,Home & Furniture,Storage,602.37,3,-27.71,56.13,-106.35
ORD-01640,2023-05-04,CUS-0296,United Kingdom,Europe,Electronics,Phone,1295.95,5,0.44,55.38,-3.44
ORD-01641,2024-11-13,CUS-0359,Mexico,LATAM,Electronics,Camera,2694.2,4,542.75,23.63,-102.55
ORD-01642,2024-04-09,CUS-0245,Vietnam,APAC,Groceries,Snacks,56.7,3,2.85,14.06,108.28
ORD-01643,2024-09-06,CUS-0283,India,APAC,Groceries,Dairy,45.21,3,12.42,20.59,78.96
ORD-01644,2024-08-30,CUS-0327,Mexico,LATAM,Groceries,Fresh Produce,35.22,2,3.22,23.63,-102.55
ORD-01645,2023-08-10,CUS-0147,Japan,APAC,Home & Furniture,Chair,557.91,3,17.75,36.2,138.25
ORD-01646,2025-03-04,CUS-0069,Nigeria,Africa,Home & Furniture,Lamp,185.86,2,-1.09,9.08,8.68
ORD-01647,2024-04-06,CUS-0146,Mexico,LATAM,Electronics,Phone,2576.2,5,179.95,23.63,-102.55
ORD-01648,2024-11-18,CUS-0209,Canada,North America,Fashion,Bag,192.78,2,1.44,56.13,-106.35
ORD-01649,2023-04-26,CUS-0055,India,APAC,Fashion,Accessories,185.6,2,-10.95,20.59,78.96
ORD-01650,2023-05-24,CUS-0096,Nigeria,Africa,Fashion,Accessories,266.36,4,66.39,9.08,8.68
ORD-01651,2024-12-12,CUS-0114,Vietnam,APAC,Home & Furniture,Chair,804.68,4,216.42,14.06,108.28
ORD-01652,2023-07-21,CUS-0255,Germany,Europe,Home & Furniture,Table,23.75,1,7.99,51.17,10.45
ORD-01653,2024-06-04,CUS-0096,Nigeria,Africa,Groceries,Beverage,18.16,1,0.98,9.08,8.68
